date,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31
2026-05-26,-0.6626553,-0.14505297,0.005452186,-0.04744308,-0.18435495,0.021969717,0.30367362,-0.012730464,-0.8982223,0.49471647,0.13171707,-0.40065652,-0.42893133,0.42452928,0.21282937,0.022676846,0.2488766,-0.3470513,-0.1677158,-0.10307489,-0.22996132,-0.36932543,0.047263294,-0.5341175,0.085507184,0.37507161,-0.052342575,0.10746372,-0.07087304,-0.063785926,0.21859728,0.66278785
2026-05-27,-0.6636404,-0.14769977,0.007049607,-0.048607018,-0.18306297,0.01885438,0.3040348,-0.009199612,-0.8982954,0.49804032,0.12666188,-0.39903653,-0.43203917,0.42247102,0.20774864,0.021497864,0.24965872,-0.34921125,-0.16623609,-0.102233976,-0.23150659,-0.37434983,0.04735315,-0.5337858,0.08204888,0.3765232,-0.053718124,0.10619682,-0.06831555,-0.06121383,0.22229116,0.66386503
2026-05-28,-0.6682086,-0.15409845,0.0061534867,-0.053653438,-0.1819127,0.014549281,0.30323654,-0.0087566,-0.90088195,0.49711055,0.12236833,-0.39600554,-0.43398568,0.4181713,0.20827444,0.017262647,0.25290447,-0.35381123,-0.16383879,-0.09661854,-0.22994994,-0.37632066,0.04734285,-0.53313136,0.0795013,0.3780743,-0.05194604,0.10558982,-0.06900506,-0.058244437,0.22233625,0.6649225
2026-05-29,-0.66339123,-0.1546001,0.009823451,-0.051927973,-0.17795217,0.0125690885,0.30507433,-0.0049015954,-0.8944743,0.49875975,0.12193541,-0.39612597,-0.4370673,0.41661397,0.20279087,0.021856075,0.2493479,-0.34712365,-0.16668613,-0.10297467,-0.23153602,-0.37837276,0.04657547,-0.5327088,0.07717185,0.3766839,-0.058757026,0.10370469,-0.063264936,-0.05706952,0.2270088,0.664954
2026-06-01,-0.6637667,-0.15682158,0.012382226,-0.054856766,-0.178188,0.011874676,0.30464152,-0.004476264,-0.8933976,0.49763834,0.119748116,-0.3937415,-0.4380866,0.41586173,0.20130177,0.019673942,0.24911702,-0.3483558,-0.16858162,-0.10149576,-0.2308267,-0.37978324,0.046018586,-0.5315673,0.077424705,0.37600595,-0.06018236,0.10302648,-0.06197625,-0.05516208,0.22818694,0.66498625
2026-06-02,-0.6627177,-0.1623538,0.016660979,-0.05614559,-0.17238502,0.0057621524,0.30665523,0.0012106039,-0.8867995,0.49983084,0.113248296,-0.3916378,-0.4453155,0.40891287,0.1925783,0.02039808,0.2461317,-0.34401315,-0.17109074,-0.10561665,-0.23327945,-0.3863785,0.045660064,-0.53132886,0.07224132,0.37538385,-0.06937076,0.0998214,-0.054396477,-0.049507704,0.23624374,0.66827226
2026-06-03,-0.66363126,-0.15670566,0.010276977,-0.054593023,-0.17720276,0.01041282,0.3044309,-0.004055299,-0.8942071,0.49707115,0.12155881,-0.39601618,-0.4401177,0.41400993,0.20179625,0.020773059,0.24845338,-0.3473041,-0.16712509,-0.101726666,-0.23179895,-0.3802178,0.046671517,-0.53283054,0.07599001,0.375889,-0.061169636,0.10342857,-0.061487127,-0.054235004,0.22795881,0.66638875
2026-06-04,-0.6611792,-0.14946598,0.010842705,-0.047551047,-0.17969477,0.017330945,0.3054595,-0.0073946044,-0.8903235,0.49756318,0.12403877,-0.39829218,-0.43401775,0.41862378,0.20286061,0.02300669,0.24698642,-0.34346232,-0.17044546,-0.108187996,-0.23266181,-0.37602624,0.046560794,-0.5333336,0.08065687,0.3759461,-0.060023356,0.10492715,-0.06424336,-0.058219522,0.22726332,0.6657923
2026-06-05,-0.6632034,-0.14711507,0.0086342655,-0.04756191,-0.18281461,0.019977327,0.30533195,-0.008432396,-0.8956066,0.4977002,0.126382,-0.39824283,-0.4329597,0.42250198,0.2061236,0.022036776,0.24768743,-0.34681776,-0.16954292,-0.10502102,-0.23159958,-0.3738616,0.046561547,-0.53324306,0.08349201,0.3768639,-0.05599462,0.10605721,-0.06690563,-0.06057065,0.22398935,0.66498464
2026-06-08,-0.6628848,-0.14756647,0.0082281735,-0.048364904,-0.18171853,0.019562598,0.30547088,-0.008610085,-0.8962894,0.49738252,0.12744264,-0.39858982,-0.43235388,0.42241514,0.20692791,0.021963473,0.24825887,-0.34715825,-0.16828217,-0.10409384,-0.23157969,-0.3732745,0.0465331,-0.53293115,0.08276403,0.3764746,-0.055127356,0.105766475,-0.06665717,-0.060571775,0.22254683,0.66400015
2026-06-09,-0.66392225,-0.15654421,0.011241935,-0.05421004,-0.17841458,0.011441663,0.30526724,-0.004144989,-0.89123523,0.49621326,0.11973252,-0.39511737,-0.43888155,0.4128161,0.20095678,0.019946946,0.24749126,-0.34642553,-0.16911454,-0.102762215,-0.23158237,-0.37951556,0.046961576,-0.5302059,0.0766004,0.37597772,-0.061361175,0.10320166,-0.060526285,-0.054552868,0.22893165,0.6661752
2026-06-10,-0.6704156,-0.16040829,0.0097062215,-0.05853541,-0.18094395,0.008381359,0.30337763,-0.0046050847,-0.89804506,0.49717396,0.1171738,-0.39409292,-0.44059333,0.41234252,0.20336686,0.016028488,0.25023264,-0.3526113,-0.16740309,-0.09584012,-0.23101522,-0.3815128,0.04772855,-0.5306246,0.0767851,0.3782419,-0.057876404,0.10404304,-0.063144565,-0.05310326,0.22879942,0.6675338
2026-06-11,-0.66287655,-0.1600092,0.017138744,-0.056695003,-0.17633927,0.0060022175,0.30571175,0.0009063892,-0.88922846,0.500023,0.11364743,-0.39239934,-0.44585672,0.41123533,0.1934247,0.020624217,0.24578707,-0.34621254,-0.17155941,-0.10321992,-0.23415366,-0.3862474,0.046154067,-0.5304824,0.073530674,0.37530804,-0.06834732,0.101028204,-0.054552365,-0.04987855,0.23613982,0.66838264
2026-06-12,-0.6622965,-0.15983836,0.01541166,-0.057059918,-0.17652507,0.007025782,0.3054429,8.169562e-06,-0.8879233,0.49648696,0.11507881,-0.3926078,-0.4435533,0.4094885,0.1958939,0.020629948,0.24686494,-0.3459663,-0.17067118,-0.10283105,-0.23251042,-0.38320193,0.046143644,-0.52955323,0.0738315,0.3758876,-0.06591277,0.102231964,-0.055964764,-0.051355846,0.23389281,0.66729385
2026-06-15,-0.66225547,-0.15628257,0.014493113,-0.05316915,-0.177031,0.009876311,0.30621105,-0.0017520376,-0.8888578,0.49804348,0.11774392,-0.39501852,-0.44045952,0.41309237,0.19737506,0.02135762,0.2466617,-0.34484854,-0.17041354,-0.10508637,-0.23382194,-0.38135552,0.046724547,-0.5303231,0.075684264,0.3758002,-0.064588174,0.10283698,-0.057527814,-0.05287499,0.23234423,0.6673164
2026-06-16,-0.66377395,-0.15793946,0.014741538,-0.053908084,-0.1774253,0.008259535,0.30605695,-0.0011460297,-0.88980746,0.49949056,0.1151113,-0.39421153,-0.4424596,0.41180903,0.1957454,0.02119787,0.24710822,-0.34598705,-0.17000051,-0.10442912,-0.23383953,-0.38365147,0.047107123,-0.5308278,0.074610144,0.37682164,-0.065172344,0.10255849,-0.057900343,-0.05219134,0.23420696,0.6677524
2026-06-17,-0.663208,-0.1569875,0.015360411,-0.05424061,-0.17709707,0.008834906,0.30610713,-0.00095849484,-0.8874761,0.49795347,0.11526788,-0.39385974,-0.4428319,0.41103622,0.19584402,0.02035126,0.24566635,-0.3447793,-0.17245011,-0.10458455,-0.23366952,-0.3832661,0.04669793,-0.5294999,0.07571757,0.37562513,-0.06616607,0.102465495,-0.05572648,-0.051996477,0.23425822,0.668441
2026-06-18,-0.6649492,-0.1532765,0.011275142,-0.053485695,-0.18197331,0.0126301125,0.30475754,-0.004699126,-0.89436454,0.49743068,0.120111585,-0.39603412,-0.43740574,0.41552287,0.2021407,0.020523444,0.24806109,-0.3485839,-0.16919468,-0.101264365,-0.23268792,-0.37873554,0.047355376,-0.52999353,0.07901026,0.37677908,-0.058634352,0.104597956,-0.062236745,-0.056592587,0.22861286,0.66600025
2026-06-19,-0.66272736,-0.15885739,0.016284904,-0.056069437,-0.17595758,0.0075377896,0.30628774,0.0010555945,-0.8880095,0.49898946,0.114642195,-0.3926189,-0.44427672,0.41083845,0.193989,0.020184562,0.24543473,-0.34523195,-0.17208035,-0.10345447,-0.23384036,-0.38458157,0.046331324,-0.5285658,0.074976146,0.37564597,-0.06671694,0.101486355,-0.05434121,-0.05081348,0.23508047,0.6677093
2026-06-22,-0.6651694,-0.16303827,0.016123211,-0.058251094,-0.17576247,0.004023142,0.30534106,0.0012858696,-0.88982916,0.49971545,0.110958345,-0.3901331,-0.44737706,0.40847552,0.19320138,0.01908546,0.24742001,-0.34793165,-0.17070378,-0.10171698,-0.23275386,-0.38730344,0.04539982,-0.5309227,0.07192211,0.37692818,-0.06793328,0.1006061,-0.055469234,-0.048555605,0.2367704,0.67005324
2026-06-23,-0.66571116,-0.16835387,0.018149596,-0.062064048,-0.17296247,-0.0017680451,0.30440652,0.0052824914,-0.8903013,0.5020497,0.10783715,-0.38928455,-0.45170513,0.40533268,0.18961541,0.018740946,0.24734883,-0.3482425,-0.16999213,-0.10004105,-0.23367657,-0.3926036,0.045751438,-0.5308468,0.06869084,0.37644428,-0.07120353,0.09862761,-0.051823307,-0.04572677,0.24064885,0.67061925
2026-06-24,-0.6657847,-0.16772029,0.017561944,-0.062302675,-0.17388262,-0.0003033057,0.3047372,0.004171852,-0.8893302,0.4999476,0.10775813,-0.38919947,-0.45016524,0.4045836,0.19034684,0.018048862,0.24757333,-0.34850323,-0.16971447,-0.09962848,-0.23343131,-0.39126924,0.046403892,-0.5298884,0.06885521,0.37654603,-0.07009648,0.09949443,-0.05285966,-0.046271116,0.23969878,0.6697647
2026-06-25,-0.6631288,-0.16683303,0.018132228,-0.060533267,-0.1723528,0.0001145564,0.30547225,0.004201416,-0.8872473,0.50029594,0.10921249,-0.38963792,-0.4497411,0.40560612,0.18964832,0.020105844,0.24720699,-0.34611338,-0.16973926,-0.102376685,-0.2335857,-0.39047125,0.046017494,-0.53034776,0.067904204,0.37590754,-0.07168417,0.099099815,-0.052126672,-0.04627227,0.23959483,0.66949344
2026-06-26,-0.66811347,-0.16363521,0.013937661,-0.061012376,-0.17773512,0.0029274821,0.30421788,0.0009700991,-0.8956325,0.5005286,0.11146136,-0.39095068,-0.4485871,0.40874836,0.19554313,0.018049859,0.24834952,-0.3516647,-0.16853394,-0.097071595,-0.23237287,-0.3885795,0.04675302,-0.5314986,0.07189788,0.37684754,-0.065604806,0.10077499,-0.056845333,-0.05013655,0.23529045,0.6691514
2026-06-29,-0.66561013,-0.1671885,0.016455958,-0.0616885,-0.17418747,0.0012141578,0.30500084,0.0029912516,-0.8893383,0.49807322,0.109944835,-0.389588,-0.44834855,0.40513664,0.19326802,0.017436344,0.2476965,-0.3485863,-0.17000987,-0.099298894,-0.23215024,-0.38766214,0.045772396,-0.52920765,0.07091136,0.3763705,-0.06804635,0.099848986,-0.053529534,-0.047027647,0.23695068,0.6694235
2026-06-30,-0.6652433,-0.16086227,0.01589992,-0.057255637,-0.17717409,0.0063578635,0.30497152,-0.00013011694,-0.89074665,0.4995628,0.11235899,-0.39117548,-0.44550273,0.41101733,0.19462122,0.018966498,0.24790514,-0.34841216,-0.17084433,-0.101583354,-0.23242746,-0.3863866,0.04622549,-0.5311309,0.07393031,0.37707663,-0.0662083,0.10188973,-0.057248015,-0.050296746,0.23550294,0.6688276
2026-07-01,-0.667048,-0.16376056,0.015476091,-0.06013636,-0.17703784,0.0027645715,0.30406034,0.0014000908,-0.89317906,0.4996454,0.11178425,-0.39156762,-0.4482318,0.40868545,0.19435778,0.018302742,0.24792473,-0.3497606,-0.16970922,-0.09905008,-0.2333823,-0.38831615,0.046399258,-0.5314034,0.072419465,0.3774762,-0.06689134,0.101646796,-0.056377288,-0.047910973,0.23666622,0.6704236
2026-07-02,-0.6666928,-0.17027253,0.017680828,-0.064606935,-0.17273389,-0.0027397424,0.30501252,0.0062750615,-0.8903948,0.5004558,0.10705715,-0.3882408,-0.4517161,0.40316907,0.18970826,0.017312031,0.24752848,-0.34919915,-0.16898559,-0.097752586,-0.23333457,-0.39228794,0.046204224,-0.5283939,0.067510635,0.3765307,-0.07041471,0.09825097,-0.050820608,-0.045173015,0.24010257,0.66986716
2026-07-03,-0.66448814,-0.16480157,0.01902544,-0.059898455,-0.17402953,0.00065312535,0.30583945,0.0045596845,-0.88602245,0.49932426,0.10876458,-0.39091054,-0.4496188,0.40478364,0.18962896,0.019225836,0.24549174,-0.3454133,-0.17262553,-0.10261881,-0.23516147,-0.38985026,0.04652085,-0.5283089,0.07057388,0.37622368,-0.071531475,0.100266114,-0.050408337,-0.04590191,0.24080642,0.67097694
2026-07-06,-0.66410434,-0.16654344,0.019623492,-0.061790045,-0.17374347,-0.0014134645,0.3058248,0.0059931315,-0.8873977,0.4999584,0.10743385,-0.38921446,-0.45207974,0.40446788,0.18889146,0.019982848,0.24626097,-0.34702596,-0.17155682,-0.10079801,-0.23445965,-0.39087972,0.045861483,-0.5287712,0.06898175,0.37620163,-0.07211721,0.09962927,-0.04968657,-0.045631886,0.24135824,0.6704069
2026-07-07,-0.66750777,-0.16810167,0.015385622,-0.064006984,-0.174465,-0.001504831,0.30476135,0.0036332496,-0.8915948,0.49876118,0.10859929,-0.3902608,-0.45016965,0.40281287,0.19257146,0.017550318,0.2483277,-0.3499885,-0.16770749,-0.09695527,-0.23308085,-0.39078602,0.047502358,-0.52871853,0.06756638,0.37640446,-0.068320766,0.09959045,-0.05281299,-0.047205683,0.23773311,0.6692909
2026-07-08,-0.667159,-0.16406739,0.0139562525,-0.059807617,-0.17591551,0.0020910278,0.30451703,0.00081370026,-0.8932621,0.4995293,0.112178735,-0.39247817,-0.4469686,0.40740395,0.19588314,0.018515237,0.24856459,-0.34946597,-0.16780294,-0.09894703,-0.23326664,-0.38769567,0.047087118,-0.5311855,0.07072283,0.37634546,-0.06626515,0.10078476,-0.05601201,-0.049312174,0.2352529,0.6695707
2026-07-09,-0.66543645,-0.16843596,0.01768165,-0.063629806,-0.17279932,-0.003340669,0.3044457,0.00603674,-0.89029026,0.50100654,0.10751962,-0.38971174,-0.45283744,0.40313506,0.18912771,0.019743958,0.24795237,-0.34850544,-0.16847022,-0.09896582,-0.23393561,-0.3935997,0.046751093,-0.5302467,0.066447094,0.37654054,-0.07138169,0.09917925,-0.05104324,-0.045999464,0.2409481,0.6700737
2026-07-10,-0.6666143,-0.17222875,0.019166648,-0.06594783,-0.17215787,-0.006593883,0.30410442,0.007958028,-0.88943887,0.50041467,0.104482956,-0.38805485,-0.45431867,0.40064454,0.18775304,0.018048584,0.24833322,-0.34938917,-0.16862716,-0.09739335,-0.23435833,-0.39490613,0.046369907,-0.5289676,0.065020025,0.37699634,-0.07245363,0.098665714,-0.049213212,-0.04300308,0.24301289,0.6713787
2026-07-13,-0.6684325,-0.17300905,0.02126702,-0.06683841,-0.17353384,-0.007871345,0.30381915,0.008513954,-0.88982487,0.50208795,0.10208487,-0.38738248,-0.45660982,0.40101266,0.18632807,0.016714418,0.2472953,-0.3505476,-0.17124273,-0.09653893,-0.23544095,-0.3969454,0.045763426,-0.52861357,0.06576124,0.37729615,-0.07376684,0.09828776,-0.047447395,-0.040815085,0.2455274,0.6730304
2026-07-14,-0.6714458,-0.17716439,0.016280945,-0.072629526,-0.17353553,-0.00994575,0.30208242,0.0070625283,-0.89693683,0.5003104,0.1020298,-0.3856711,-0.45714465,0.3984848,0.19066976,0.014268901,0.25182456,-0.35694876,-0.16447063,-0.08842265,-0.23138292,-0.39755818,0.047111563,-0.5295163,0.06263538,0.37723428,-0.06900209,0.09775686,-0.051624153,-0.04330153,0.24055539,0.6701621
2026-07-15,-0.668596,-0.1683727,0.018230153,-0.06315108,-0.17372608,-0.0023583993,0.3052553,0.0047901087,-0.8904809,0.5015805,0.10508301,-0.38932928,-0.45361295,0.40322718,0.18924598,0.016483834,0.24714085,-0.35008657,-0.1706415,-0.098204635,-0.23469348,-0.39396402,0.046815142,-0.53004044,0.06810655,0.37685955,-0.07124944,0.09917362,-0.050496522,-0.04435971,0.24141304,0.67154485
2026-07-16,-0.66855747,-0.17317812,0.018326009,-0.06656696,-0.1733291,-0.0074718,0.30287072,0.0065628774,-0.89124846,0.5008704,0.103316545,-0.38844222,-0.4547213,0.40034887,0.18908286,0.016926624,0.24968717,-0.35142294,-0.16785835,-0.095796645,-0.23403214,-0.39587346,0.04683366,-0.5304734,0.0645521,0.37757015,-0.07155757,0.09909871,-0.050968956,-0.042722408,0.24309729,0.67208064
2026-07-17,-0.67204046,-0.17117219,0.01443875,-0.06745379,-0.1784919,-0.005579509,0.3018719,0.0042696744,-0.8979608,0.50036556,0.105184026,-0.38909197,-0.45256886,0.40234125,0.1939549,0.01588662,0.2514409,-0.35622442,-0.16558225,-0.090852246,-0.23301627,-0.3931482,0.04730262,-0.5302061,0.067077234,0.37915325,-0.0653957,0.100777835,-0.055794176,-0.045880463,0.23945944,0.6715761
2026-07-20,-0.66965425,-0.16899183,0.015110109,-0.065773115,-0.1771123,-0.003462188,0.30292523,0.0044919513,-0.8958423,0.49979728,0.10697959,-0.3888269,-0.45295313,0.4036935,0.19379728,0.017081464,0.24973446,-0.35378397,-0.16762172,-0.093189016,-0.23240538,-0.3915012,0.04641849,-0.5303603,0.06881623,0.37810087,-0.06678875,0.10057153,-0.05446348,-0.046689387,0.23870437,0.67104983
2026-07-21,-0.66656923,-0.16700663,0.01650043,-0.06307691,-0.1745529,-0.0020281002,0.30453658,0.0042470135,-0.89114136,0.5000659,0.10823247,-0.39060616,-0.45063725,0.40392435,0.19150989,0.01884811,0.24828833,-0.34916505,-0.16825058,-0.09792108,-0.23413596,-0.39167845,0.04759968,-0.52902704,0.067468286,0.37643844,-0.06928547,0.099911556,-0.052284975,-0.047006264,0.23925938,0.6697053
2026-07-22,-0.6672796,-0.17549762,0.019061677,-0.068893775,-0.17157383,-0.010638334,0.30411488,0.009959772,-0.8898477,0.50093025,0.10118815,-0.3866879,-0.45816812,0.39688334,0.18651389,0.017642638,0.2485358,-0.3511156,-0.16744418,-0.094343625,-0.2337587,-0.39731395,0.04710132,-0.5278819,0.062271684,0.37610635,-0.07380517,0.097244754,-0.046681616,-0.042305414,0.24448983,0.67139596
2026-07-23,-0.66532713,-0.17657405,0.02586485,-0.069799975,-0.16888754,-0.012791052,0.30556178,0.012128267,-0.88102853,0.49951065,0.09722972,-0.3865103,-0.46167144,0.3922888,0.17992531,0.017147323,0.24375159,-0.3459809,-0.17407356,-0.098979756,-0.2371886,-0.40085527,0.046855927,-0.5255777,0.0615997,0.37399,-0.08190097,0.09611815,-0.03894056,-0.03683074,0.25075996,0.67350423
2026-07-24,-0.6690976,-0.17718267,0.019489247,-0.07032262,-0.1718101,-0.01180879,0.30424076,0.010315232,-0.8907996,0.501558,0.098875456,-0.38558716,-0.45956603,0.39557552,0.18531762,0.016846465,0.24884452,-0.35239998,-0.16733576,-0.09373795,-0.23401268,-0.39911804,0.04707431,-0.52869266,0.061027095,0.3768925,-0.074677825,0.096753895,-0.04700285,-0.041405864,0.24595149,0.67227435
2026-07-27,-0.6714368,-0.17699619,0.019774955,-0.072798714,-0.17398857,-0.0112225115,0.30279326,0.008690059,-0.8945577,0.50143147,0.09991317,-0.38571197,-0.45975807,0.39752582,0.18734263,0.014853997,0.24894443,-0.35505164,-0.16848855,-0.09089912,-0.23372346,-0.39982378,0.04655913,-0.5292664,0.06282444,0.3766696,-0.0734794,0.09685475,-0.048063476,-0.04123023,0.2448196,0.67232245
2026-07-28,-0.6706316,-0.17592862,0.018686455,-0.07137528,-0.17447323,-0.01004564,0.3026999,0.0077070594,-0.89289117,0.49969625,0.10114298,-0.38644424,-0.45854142,0.3968873,0.1888858,0.015202463,0.24836051,-0.35374454,-0.1691577,-0.09169413,-0.23332952,-0.39728698,0.046431143,-0.5288748,0.06438218,0.3765372,-0.07257736,0.09774953,-0.04876812,-0.041687667,0.24386849,0.6725648
2026-07-29,-0.6717803,-0.17060265,0.018126735,-0.06760837,-0.17773794,-0.005244158,0.3024803,0.0048881955,-0.8950109,0.5004436,0.10404937,-0.38892528,-0.4543586,0.4022293,0.19100729,0.015214106,0.24899378,-0.35431978,-0.16988866,-0.09314003,-0.23461641,-0.39485174,0.046782322,-0.5299777,0.06853841,0.37864655,-0.06890628,0.10060355,-0.05286226,-0.043275636,0.242202,0.67275
2026-07-30,-0.6697912,-0.17238146,0.01794472,-0.06692439,-0.17580085,-0.0072390884,0.30314302,0.0069960505,-0.89349115,0.5012694,0.103460155,-0.38790864,-0.45547923,0.40139243,0.18995517,0.017286578,0.2493969,-0.35276332,-0.16871865,-0.094440416,-0.23370622,-0.3947883,0.046564832,-0.52986497,0.066313714,0.37841558,-0.07057394,0.09945066,-0.051616546,-0.043687735,0.24310075,0.67281324
2026-07-31,-0.67314905,-0.17699352,0.018394746,-0.07166174,-0.17463145,-0.010264091,0.3023649,0.007714294,-0.8962186,0.50078195,0.10087922,-0.38652742,-0.4576002,0.3989868,0.18969288,0.013544533,0.25090975,-0.35645807,-0.16711669,-0.08985768,-0.23352279,-0.39777732,0.0468043,-0.5296986,0.06451531,0.37867266,-0.07010114,0.098814115,-0.05084933,-0.04085357,0.24328263,0.6727338
2026-08-03,-0.66689324,-0.17537373,0.02305996,-0.06724562,-0.17042886,-0.009677306,0.3054057,0.010701474,-0.88512987,0.5015564,0.09866241,-0.3860721,-0.458922,0.39659306,0.1820276,0.016295765,0.24583271,-0.348426,-0.17178158,-0.09854239,-0.23600693,-0.39909828,0.046391625,-0.5271679,0.06321412,0.3760881,-0.07785976,0.09652938,-0.043733727,-0.038622826,0.24807583,0.67338383
2026-08-04,-0.67043376,-0.1758252,0.018597938,-0.07031515,-0.17176436,-0.011188254,0.30412415,0.009756383,-0.89132535,0.5013851,0.099437974,-0.38738686,-0.4600968,0.39478007,0.18499212,0.01542026,0.24781644,-0.35222492,-0.16774873,-0.09340684,-0.23536368,-0.40087417,0.04801529,-0.5281052,0.06124994,0.37648335,-0.0747834,0.09685913,-0.04611094,-0.04080823,0.24573447,0.6730462
2026-08-05,-0.6717243,-0.17767167,0.01956356,-0.07317403,-0.17401063,-0.012631722,0.30263478,0.00904911,-0.8922189,0.5000514,0.09827442,-0.38596407,-0.46021983,0.3941437,0.18657029,0.0144994855,0.2484065,-0.35401055,-0.16885768,-0.09087753,-0.23441093,-0.400234,0.047372587,-0.5277831,0.0619507,0.3767774,-0.07414594,0.09727639,-0.047112856,-0.040116753,0.24621575,0.67340493
